beer_name,type,supertype,alcohol_percent,rating,number_of_ratings,brewery_name,address,region,lon,lat,brewery_type,est,link
Beer Here Rå Urt,American Strong Ale,Other,7.5,3.45,46,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Smokestack Porter,Porter,Other,6,3.55,96,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Tia Loca,Wheat Ale,Other,4.5,3.17,165,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Vår Wit,Witbier,Other,4.5,NA,NA,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Vinter Fat Cat,Amber Ale,Amber,5.8,3.14,16,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Vinter IPA (2010),IPA,IPA,5,3.56,24,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Vinter IPA (2011),IPA,IPA,5,3.36,14,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Weed,Smoked,Other,5.5,2.74,80,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Whining Blonde,Belgian Strong Ale,Other,10,3.46,67,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here White Cat,Wheat Ale,Other,4.7,3.3,87,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Beer Here Yule Wine,Barley Wine / Wheat Wine,Other,11,3.48,72,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
Bies Cider,Cider,Other,3.3,2.84,4,Søgaards Bryghus,"C. W. Obels Plads 1 A, Aalborg, Denmark  9000",Nordjylland ,9.9187,57.048,Brewpub/Brewery,2004,https://www.ratebeer.com/brewers/sogaards-bryghus/5124/
